Serial Number:,DEN1I104,,,,,,,,
APP Serial #,4000695,,,,,,,,
APP Ver:,  R1-6-3,,,,,,,,
COM Ver:,   R2-6-1,,,,,,,,
Instrument Name:,tulipdendro                 ,,,,,,,,
Comment:,                            ,,,,,,,,
Channel,Slope,Intercept,,,,,,,
Chan1,1,0,,,,,,,
Chan2,1,0,,,,,,,
Chan3,1,0,,,,,,,
Chan4,1,0,,,,,,,
Chan5,1,0,,,,,,,
,,,,,,,,,
Date,Time,Chan1 (mm ),Chan1 (mV),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
29/07/2020,22:50:13,194.885,47.304,4.2,18.79,present ,11.47,48,
29/07/2020,23:00:13,194.885,47.297,4.2,18.7,present ,11.48,48.6,
29/07/2020,23:10:13,194.885,47.291,4.19,18.79,present ,11.44,48,
29/07/2020,23:20:13,194.885,47.282,4.19,18.7,present ,11.44,48.6,
29/07/2020,23:30:13,194.885,47.289,4.19,18.6,present ,11.4,48.3,
29/07/2020,23:40:13,194.885,47.29,4.19,18.7,present ,11.41,48.6,
29/07/2020,23:50:13,194.885,47.287,4.19,18.79,present ,11.41,48.6,
30/07/2020,0:00:13,194.886,47.333,4.19,18.7,present ,11.37,48.3,
30/07/2020,0:10:13,194.887,47.401,4.2,18.6,present ,11.37,48.6,
30/07/2020,0:20:13,194.888,47.401,4.2,18.7,present ,11.37,48.9,
30/07/2020,0:30:13,194.888,47.408,4.19,18.7,present ,11.37,48.9,
30/07/2020,0:40:13,194.887,47.394,4.19,18.7,present ,11.34,48.6,
30/07/2020,0:50:13,194.886,47.334,4.19,18.6,present ,11.34,48.9,
30/07/2020,1:00:13,194.886,47.329,4.19,18.5,present ,11.34,48.6,
30/07/2020,1:10:13,194.885,47.291,4.19,18.29,present ,11.34,48.9,
30/07/2020,1:20:12,194.884,47.266,4.19,18.5,present ,11.34,48.6,
30/07/2020,1:30:13,194.885,47.309,4.19,18.6,present ,11.34,48.6,
30/07/2020,1:40:13,194.886,47.332,4.19,18.6,present ,11.34,48.9,
30/07/2020,1:50:13,194.887,47.383,4.19,18.6,present ,11.34,48.6,
30/07/2020,2:00:13,194.885,47.315,4.19,18.5,present ,11.34,48.9,
30/07/2020,2:10:13,194.884,47.278,4.19,18.5,present ,11.3,48.6,
30/07/2020,2:20:13,194.885,47.319,4.19,18.29,present ,11.3,48.6,
30/07/2020,2:30:13,194.887,47.389,4.19,18.7,present ,11.31,49.2,
30/07/2020,2:40:13,194.89,47.484,4.2,18.79,present ,11.3,48.6,
30/07/2020,2:50:13,194.893,47.614,4.2,19,present ,11.31,49.2,
30/07/2020,3:00:13,194.897,47.756,4.2,19,present ,11.3,48.9,
30/07/2020,3:10:13,194.898,47.807,4.2,19.2,present ,11.3,48.9,
30/07/2020,3:20:13,194.897,47.781,4.2,19.1,present ,11.27,49.2,
30/07/2020,3:30:12,194.899,47.846,4.2,19.1,present ,11.3,48.9,
30/07/2020,3:40:12,194.895,47.712,4.2,19,present ,11.27,48.9,
30/07/2020,3:50:14,194.893,47.63,4.2,19,present ,11.27,48.9,
30/07/2020,4:00:12,194.892,47.596,4.19,18.79,present ,11.27,48.9,
30/07/2020,4:10:13,194.893,47.613,4.2,18.9,present ,11.27,48.9,
30/07/2020,4:20:13,194.894,47.671,4.2,18.9,present ,11.27,49.5,
30/07/2020,4:30:13,194.898,47.797,4.2,18.9,present ,11.23,48.9,
30/07/2020,4:40:13,194.9,47.875,4.2,19.1,present ,11.24,49.5,
30/07/2020,4:50:13,194.901,47.93,4.2,19.2,present ,11.23,49.2,
30/07/2020,5:00:13,194.901,47.935,4.2,19.29,present ,11.24,49.5,
30/07/2020,5:10:13,194.902,47.966,4.2,19.4,present ,11.23,49.2,
30/07/2020,5:20:13,194.902,47.985,4.2,19.2,present ,11.2,49.5,
30/07/2020,5:30:13,194.903,48.02,4.2,19.2,present ,11.2,49.2,
30/07/2020,5:40:13,194.902,47.981,4.2,19.1,present ,11.2,49.2,
30/07/2020,5:50:13,194.902,47.98,4.2,19,present ,11.2,49.2,
30/07/2020,6:00:13,194.904,48.054,4.2,19.1,present ,11.17,49.5,
30/07/2020,6:10:13,194.906,48.126,4.2,19.2,present ,11.2,49.5,
30/07/2020,6:20:12,194.907,48.184,4.2,19.4,present ,11.17,49.8,
30/07/2020,6:30:12,194.908,48.205,4.2,19.29,present ,11.2,49.2,
30/07/2020,6:40:13,194.91,48.274,4.2,19.29,present ,11.17,49.8,
30/07/2020,6:50:13,194.909,48.235,4.2,19.2,present ,11.2,49.8,
30/07/2020,7:00:13,194.907,48.188,4.2,19.1,present ,11.23,49.2,
30/07/2020,7:10:13,194.908,48.212,4.2,19.1,present ,11.23,49.2,
30/07/2020,7:20:13,194.909,48.241,4.2,19.29,present ,11.31,49.2,
30/07/2020,7:30:13,194.91,48.294,4.2,19.4,present ,11.47,48,
30/07/2020,7:40:13,194.915,48.476,4.2,19.79,present ,11.78,46.5,
30/07/2020,7:50:13,194.926,48.903,4.2,20.1,present ,12.23,45.3,
30/07/2020,8:00:13,194.935,49.256,4.2,20.7,present ,12.58,44.1,
30/07/2020,8:10:13,194.939,49.428,4.2,21,present ,12.47,44.4,
30/07/2020,8:20:13,194.937,49.344,4.2,20.8,present ,12.13,45.6,
30/07/2020,8:30:13,194.938,49.393,4.2,20.8,present ,12.47,44.1,
30/07/2020,8:40:13,194.952,49.933,4.2,21.1,present ,13.27,42,
30/07/2020,8:50:12,194.965,50.443,4.2,22.3,present ,13.2,42.3,
30/07/2020,9:00:13,194.961,50.276,4.2,22,present ,13.2,41.7,
30/07/2020,9:10:12,194.963,50.387,4.2,22.1,present ,13.3,41.7,
30/07/2020,9:20:12,194.963,50.378,4.2,22.1,present ,13.37,41.7,
30/07/2020,9:30:12,194.967,50.528,4.2,22.5,present ,13.55,41.1,
30/07/2020,9:37:58,194.969,50.616,4.23,23.2,present ,13.65,40.5,
30/07/2020,9:40:13,194.967,50.531,4.2,23.2,present ,13.61,40.8,
30/07/2020,9:50:12,194.971,50.674,4.2,22.8,present ,13.58,40.5,
30/07/2020,10:00:12,194.979,51.018,4.2,23,present ,14.21,39.3,
30/07/2020,10:10:12,195.036,53.238,4.2,23.7,present ,14.2,38.7,
30/07/2020,10:20:13,195.033,53.132,4.2,24.4,present ,14.17,38.7,
30/07/2020,10:30:13,195.016,52.464,4.2,23.9,present ,14.17,38.7,
30/07/2020,10:40:13,195.016,52.472,4.2,24.1,present ,14.2,38.7,
30/07/2020,10:50:13,195.026,52.854,4.2,24.2,present ,14.2,38.7,
30/07/2020,11:00:13,195.031,53.042,4.2,24.6,present ,14.2,38.7,
30/07/2020,11:10:13,195.044,53.564,4.2,25,present ,14.21,39.3,
30/07/2020,11:20:13,195.058,54.11,4.2,25.3,present ,14.2,39,
30/07/2020,11:30:13,195.062,54.271,4.2,25.4,present ,14.21,39.3,
30/07/2020,11:40:13,195.045,53.618,4.2,25.6,present ,14.21,39.3,
30/07/2020,11:50:13,195.061,54.244,4.2,26.1,present ,14.2,39,
30/07/2020,12:00:13,195.06,54.182,4.2,26.8,present ,14.21,39.3,
30/07/2020,12:10:13,195.063,54.32,4.2,26.5,present ,13.72,40.8,
30/07/2020,12:20:13,195.054,53.938,4.2,26.7,present ,13.72,40.2,
30/07/2020,12:30:13,195.05,53.81,4.2,27.1,present ,13.72,40.8,
30/07/2020,12:40:12,195.04,53.387,4.2,26.6,present ,13.72,40.8,
30/07/2020,12:50:12,195.044,53.575,4.2,26.2,present ,13.72,40.8,
30/07/2020,13:00:12,195.041,53.448,4.2,26.3,present ,13.68,40.2,
30/07/2020,13:10:13,195.036,53.242,4.2,25.8,present ,13.72,40.8,
30/07/2020,13:20:12,195.032,53.08,4.2,25.7,present ,13.72,40.8,
30/07/2020,13:30:13,195.026,52.835,4.2,25.7,present ,13.72,40.8,
30/07/2020,13:40:13,195.024,52.77,4.2,25.8,present ,13.72,40.2,
30/07/2020,13:50:13,195.027,52.882,4.2,25.9,present ,13.72,40.8,
30/07/2020,14:00:13,195.022,52.715,4.2,25.7,present ,13.69,40.8,
30/07/2020,14:10:13,195.018,52.533,4.2,25.7,present ,13.72,40.2,
30/07/2020,14:20:13,195.011,52.259,4.2,25.6,present ,13.72,40.8,
30/07/2020,14:30:13,195.006,52.073,4.2,25.1,present ,13.71,39.59,
30/07/2020,14:40:13,195,51.847,4.2,24.8,present ,13.72,40.2,
30/07/2020,14:50:13,195,51.826,4.2,24.5,present ,13.72,40.2,
30/07/2020,15:00:13,194.997,51.707,4.2,24.2,present ,13.72,40.2,
30/07/2020,15:10:12,194.997,51.715,4.2,24.3,present ,13.72,40.2,
30/07/2020,15:20:12,195.005,52.024,4.2,24.8,present ,13.72,40.2,
30/07/2020,15:30:12,195.003,51.958,4.2,24.5,present ,13.72,40.5,
30/07/2020,15:40:13,194.998,51.761,4.2,24.5,present ,13.72,40.2,
30/07/2020,15:50:12,194.999,51.771,4.2,24.5,present ,13.72,40.2,
30/07/2020,16:00:13,194.999,51.79,4.2,24.5,present ,13.72,40.2,
30/07/2020,16:10:13,194.99,51.453,4.2,24.2,present ,12.75,43.8,
30/07/2020,16:20:13,194.988,51.35,4.2,24.2,present ,14.17,39.3,
30/07/2020,16:30:13,194.996,51.663,4.2,25,present ,14.2,39,
30/07/2020,16:40:13,194.98,51.023,4.2,25.2,present ,14.2,39,
30/07/2020,16:50:13,194.972,50.711,4.2,24.2,present ,14.17,39.3,
30/07/2020,17:00:13,194.967,50.539,4.2,23.7,present ,14.2,38.7,
30/07/2020,17:10:13,194.97,50.637,4.2,23.4,present ,14.2,39,
30/07/2020,17:20:13,194.96,50.244,4.2,23.4,present ,14.21,39.3,
30/07/2020,17:30:13,194.951,49.895,4.2,22.9,present ,14.21,39.3,
30/07/2020,17:40:13,194.947,49.737,4.2,22.6,present ,14.21,39.3,
30/07/2020,17:50:12,194.943,49.571,4.2,22.3,present ,14.21,39.3,
30/07/2020,18:00:13,194.939,49.414,4.2,22.2,present ,14.2,38.7,
30/07/2020,18:10:12,194.928,49.008,4.2,21.8,present ,14.2,38.7,
30/07/2020,18:20:12,194.923,48.793,4.2,21.4,present ,14.03,39.3,
30/07/2020,18:30:13,194.919,48.626,4.2,21.3,present ,13.48,41.1,
30/07/2020,18:40:13,194.913,48.423,4.2,21,present ,13.33,41.1,
30/07/2020,18:50:13,194.909,48.234,4.2,20.7,present ,13.72,40.5,
30/07/2020,19:00:13,194.905,48.086,4.2,20.5,present ,13.09,41.7,
30/07/2020,19:10:13,194.901,47.939,4.2,20.4,present ,12.99,42.3,
30/07/2020,19:20:13,194.897,47.769,4.2,20.2,present ,12.92,42.9,
30/07/2020,19:30:13,194.894,47.648,4.2,20,present ,12.85,43.2,
30/07/2020,19:40:13,194.89,47.494,4.2,19.9,present ,12.75,43.5,
30/07/2020,19:50:13,194.886,47.325,4.2,19.6,present ,12.68,43.2,
30/07/2020,20:00:13,194.882,47.187,4.2,19.6,present ,12.54,43.5,
30/07/2020,20:10:13,194.879,47.051,4.2,19.6,present ,12.43,43.8,
30/07/2020,20:20:13,194.876,46.935,4.2,19.29,present ,12.37,44.7,
30/07/2020,20:30:13,194.874,46.869,4.19,19.1,present ,12.26,44.7,
30/07/2020,20:40:12,194.873,46.84,4.19,18.9,present ,12.2,45.3,
30/07/2020,20:50:12,194.872,46.786,4.19,18.7,present ,12.13,45.3,
30/07/2020,21:00:12,194.87,46.719,4.19,18.7,present ,12.03,46.2,
30/07/2020,21:10:13,194.868,46.629,4.2,18.6,present ,11.99,45.9,
30/07/2020,21:20:12,194.865,46.531,4.19,18.2,present ,11.92,45.9,
30/07/2020,21:30:13,194.863,46.42,4.19,18.29,present ,11.85,46.5,
30/07/2020,21:40:13,194.86,46.318,4.19,17.9,present ,11.82,46.5,
30/07/2020,21:50:13,194.858,46.232,4.19,17.9,present ,11.79,47.1,
30/07/2020,22:00:13,194.855,46.115,4.19,17.7,present ,11.75,46.8,
30/07/2020,22:10:13,194.852,46.022,4.19,17.6,present ,11.71,46.8,
30/07/2020,22:20:13,194.85,45.924,4.19,17.4,present ,11.68,47.1,
30/07/2020,22:30:13,194.847,45.816,4.19,17.5,present ,11.65,47.4,
30/07/2020,22:40:13,194.843,45.657,4.19,17.29,present ,11.61,47.1,
30/07/2020,22:50:13,194.841,45.586,4.19,17,present ,11.57,47.1,
30/07/2020,23:00:13,194.838,45.45,4.19,16.79,present ,11.54,48,
30/07/2020,23:10:13,194.837,45.414,4.19,16.7,present ,11.51,48,
30/07/2020,23:20:12,194.833,45.273,4.19,16.6,present ,11.44,47.7,
30/07/2020,23:30:12,194.829,45.093,4.19,16.4,present ,11.41,48.6,
30/07/2020,23:40:13,194.825,44.938,4.19,16.29,present ,11.37,48.6,
30/07/2020,23:50:13,194.822,44.841,4.19,16.2,present ,11.34,48.9,
31/07/2020,0:00:13,194.821,44.786,4.19,16,present ,11.33,48.3,
31/07/2020,0:10:13,194.817,44.634,4.19,16,present ,11.3,48.3,
31/07/2020,0:20:13,194.815,44.547,4.19,15.7,present ,11.3,48.9,
31/07/2020,0:30:13,194.814,44.497,4.19,15.7,present ,11.3,48.6,
31/07/2020,0:40:13,194.813,44.457,4.19,15.5,present ,11.3,48.9,
31/07/2020,0:50:13,194.811,44.373,4.19,15.5,present ,11.3,48.3,
31/07/2020,1:00:13,194.81,44.368,4.19,15.4,present ,11.3,48.6,
31/07/2020,1:10:13,194.809,44.314,4.19,15,present ,11.3,48.6,
31/07/2020,1:20:13,194.807,44.236,4.19,15.1,present ,11.33,48.3,
31/07/2020,1:30:13,194.805,44.141,4.19,14.9,present ,11.3,48.3,
31/07/2020,1:40:13,194.805,44.155,4.19,14.9,present ,11.27,48.9,
31/07/2020,1:50:12,194.804,44.119,4.19,15,present ,11.3,48.9,
31/07/2020,2:00:12,194.803,44.083,4.19,15,present ,11.3,48.9,
31/07/2020,2:10:12,194.802,44.03,4.19,14.9,present ,11.3,48.9,
31/07/2020,2:20:13,194.8,43.953,4.19,14.8,present ,11.3,48.3,
31/07/2020,2:30:12,194.799,43.931,4.19,14.6,present ,11.3,48.9,
31/07/2020,2:40:13,194.798,43.886,4.19,14.6,present ,11.3,48.6,
31/07/2020,2:50:13,194.798,43.881,4.19,14.7,present ,11.3,48.6,
31/07/2020,3:00:13,194.797,43.843,4.19,14.7,present ,11.3,48.9,
31/07/2020,3:10:13,194.797,43.826,4.19,14.5,present ,11.3,48.6,
31/07/2020,3:20:13,194.797,43.829,4.19,14.3,present ,11.3,48.3,
31/07/2020,3:30:13,194.796,43.812,4.19,14.4,present ,11.3,48.3,
31/07/2020,3:40:13,194.796,43.817,4.19,14.5,present ,11.3,48.3,
31/07/2020,3:50:13,194.797,43.842,4.19,14.6,present ,11.3,48.6,
31/07/2020,4:00:13,194.798,43.881,4.19,14.5,present ,11.3,48.3,
31/07/2020,4:10:13,194.798,43.895,4.19,14.7,present ,11.27,48.9,
31/07/2020,4:20:13,194.798,43.869,4.19,14.6,present ,11.27,48.6,
31/07/2020,4:30:12,194.799,43.917,4.19,14.6,present ,11.27,48.6,
31/07/2020,4:40:13,194.798,43.881,4.19,14.9,present ,11.27,48.6,
31/07/2020,4:50:12,194.799,43.93,4.19,14.9,present ,11.27,48.9,
31/07/2020,5:00:13,194.8,43.963,4.19,14.9,present ,11.27,48.6,
31/07/2020,5:10:13,194.801,44.006,4.19,14.9,present ,11.27,48.9,
31/07/2020,5:20:13,194.801,44.014,4.19,14.9,present ,11.27,48.6,
31/07/2020,5:30:13,194.802,44.043,4.19,14.9,present ,11.23,49.2,
31/07/2020,5:40:13,194.802,44.039,4.19,14.8,present ,11.23,48.6,
31/07/2020,5:50:13,194.806,44.187,4.19,14.9,present ,11.23,49.2,
31/07/2020,6:00:13,194.807,44.241,4.19,14.9,present ,11.23,48.9,
31/07/2020,6:10:13,194.81,44.333,4.19,15,present ,11.23,48.6,
31/07/2020,6:20:13,194.81,44.352,4.19,15.1,present ,11.3,48.3,
31/07/2020,6:30:13,194.814,44.495,4.19,15.3,present ,11.37,48.6,
31/07/2020,6:40:13,194.819,44.717,4.19,15.6,present ,11.37,48,
31/07/2020,6:50:12,194.824,44.901,4.19,15.9,present ,11.47,48,
31/07/2020,7:00:13,194.832,45.2,4.19,16.2,present ,11.71,46.8,
31/07/2020,7:10:13,194.839,45.509,4.19,16.7,present ,11.75,47.1,
31/07/2020,7:20:12,194.85,45.913,4.19,16.9,present ,12.09,45.6,
31/07/2020,7:30:13,194.861,46.348,4.19,17.5,present ,12.82,42.9,
31/07/2020,7:40:12,194.907,48.165,4.19,18.6,present ,13.3,41.1,
31/07/2020,7:50:13,194.975,50.86,4.2,20,present ,13.33,41.1,
31/07/2020,8:00:13,195.013,52.341,4.2,20.4,present ,14.03,39.3,
31/07/2020,8:10:13,195.071,54.638,4.2,21.3,present ,14.17,38.7,
31/07/2020,8:20:13,195.077,54.864,4.2,21.9,present ,13.58,40.5,
31/07/2020,8:30:13,195.103,55.9,4.2,22.1,present ,14.2,38.7,
31/07/2020,8:40:13,195.121,56.611,4.2,23.6,present ,14.21,39.3,
31/07/2020,8:50:13,195.131,57.005,4.2,24.5,present ,14.2,39,
31/07/2020,9:00:13,195.163,58.243,4.2,25.9,present ,14.21,39.3,
31/07/2020,9:10:13,195.144,57.488,4.2,26.2,present ,14.2,39,
31/07/2020,9:20:13,195.153,57.862,4.2,26.5,present ,14.2,39,
31/07/2020,9:30:13,195.115,56.372,4.2,25,present ,14.21,39.3,
31/07/2020,9:40:12,195.078,54.909,4.2,24,present ,14.2,39,
31/07/2020,9:50:12,195.09,55.365,4.2,24.2,present ,14.2,39,
31/07/2020,10:00:12,195.089,55.329,4.2,24.6,present ,14.2,39,
31/07/2020,10:10:13,195.089,55.339,4.2,25.3,present ,13.72,40.2,
31/07/2020,10:20:12,195.149,57.696,4.2,26.4,present ,13.72,40.8,
31/07/2020,10:30:13,195.127,56.849,4.2,26.5,present ,13.72,40.2,
31/07/2020,10:40:13,195.126,56.803,4.2,26.7,present ,13.72,40.8,
31/07/2020,10:50:13,195.154,57.878,4.2,26.4,present ,13.72,40.2,
31/07/2020,11:00:13,195.119,56.513,4.2,27.1,present ,13.72,40.2,
31/07/2020,11:10:13,195.124,56.713,4.2,26.5,present ,13.72,40.2,
31/07/2020,11:20:13,195.123,56.666,4.2,26.8,present ,13.72,40.8,
31/07/2020,11:30:13,195.098,55.706,4.2,27.3,present ,13.72,40.2,
31/07/2020,11:40:13,195.054,53.961,4.2,27,present ,13.72,40.8,
31/07/2020,11:50:13,195.046,53.658,4.2,26.2,present ,13.72,40.8,
31/07/2020,12:00:13,195.039,53.347,4.2,26.3,present ,13.72,40.2,
31/07/2020,12:10:13,195.027,52.876,4.2,26.3,present ,13.72,40.2,
31/07/2020,12:20:12,195.039,53.364,4.2,26.9,present ,13.69,40.8,
31/07/2020,12:30:13,195.031,53.046,4.2,27.1,present ,13.72,40.2,
31/07/2020,12:40:12,195.02,52.609,4.2,26.4,present ,13.72,40.2,
31/07/2020,12:50:12,195.021,52.645,4.2,26.3,present ,13.72,40.2,
31/07/2020,13:00:13,195.015,52.425,4.2,26.5,present ,13.72,40.2,
31/07/2020,13:10:12,195.015,52.439,4.2,26.6,present ,13.72,40.2,
31/07/2020,13:20:13,195.017,52.513,4.2,27.6,present ,13.72,40.2,
31/07/2020,13:30:13,195.007,52.086,4.2,27.8,present ,13.72,40.8,
31/07/2020,13:40:13,195,51.831,4.2,27.8,present ,13.72,40.2,
31/07/2020,13:50:13,194.993,51.541,4.2,26.6,present ,13.72,40.8,
31/07/2020,14:00:13,194.986,51.284,4.2,25.8,present ,13.72,40.8,
31/07/2020,14:10:13,194.989,51.384,4.2,25.8,present ,13.69,40.8,
31/07/2020,14:20:13,194.99,51.421,4.2,25.6,present ,13.72,40.8,
31/07/2020,14:30:13,194.996,51.668,4.2,25.6,present ,13.72,40.2,
31/07/2020,14:40:13,194.989,51.393,4.2,25.5,present ,13.69,40.8,
31/07/2020,14:50:13,194.989,51.398,4.2,25.7,present ,13.72,40.2,
31/07/2020,15:00:13,194.997,51.704,4.2,25.9,present ,13.72,40.2,
31/07/2020,15:10:12,194.98,51.059,4.2,25.9,present ,13.72,40.2,
31/07/2020,15:20:12,194.979,51.008,4.2,25.7,present ,13.68,40.2,
31/07/2020,15:30:13,194.982,51.122,4.2,24.9,present ,13.69,40.8,
31/07/2020,15:40:12,194.979,51.021,4.2,24.8,present ,13.72,40.2,
31/07/2020,15:50:13,194.983,51.163,4.2,24.9,present ,13.69,40.8,
31/07/2020,16:00:13,194.972,50.724,4.2,25.4,present ,13.68,40.2,
31/07/2020,16:10:13,194.967,50.533,4.2,25,present ,13.68,40.2,
31/07/2020,16:20:13,194.968,50.554,4.2,25.7,present ,13.69,40.8,
31/07/2020,16:30:13,194.967,50.532,4.2,26,present ,13.68,40.2,
31/07/2020,16:40:13,194.969,50.594,4.2,25.4,present ,13.69,40.8,
31/07/2020,16:50:13,194.965,50.467,4.2,25,present ,13.68,40.2,
31/07/2020,17:00:13,194.962,50.348,4.2,25.4,present ,13.69,40.8,
31/07/2020,17:10:13,194.962,50.324,4.2,25.9,present ,13.69,40.8,
31/07/2020,17:20:13,194.955,50.069,4.2,25.3,present ,13.68,40.2,
31/07/2020,17:30:13,194.959,50.22,4.2,25.5,present ,13.72,40.2,
31/07/2020,17:40:13,194.951,49.919,4.2,25.7,present ,13.69,40.8,
31/07/2020,17:50:12,194.951,49.889,4.2,24.5,present ,13.72,40.2,
31/07/2020,18:00:12,194.946,49.699,4.2,23.7,present ,13.72,40.2,
31/07/2020,18:10:13,194.97,50.639,4.2,24.1,present ,13.68,40.5,
31/07/2020,18:20:12,194.945,49.672,4.2,23.6,present ,13.72,40.5,
31/07/2020,18:30:13,194.932,49.145,4.2,22.9,present ,13.72,40.2,
31/07/2020,18:40:13,194.928,49.004,4.2,22.7,present ,13.72,40.2,
31/07/2020,18:50:13,194.923,48.781,4.2,21.9,present ,13.72,40.2,
31/07/2020,19:00:13,194.92,48.668,4.2,21.4,present ,13.54,40.8,
31/07/2020,19:10:13,194.915,48.464,4.2,21,present ,13.27,41.4,
31/07/2020,19:20:13,194.909,48.239,4.2,20.8,present ,12.92,42.9,
31/07/2020,19:30:13,194.902,47.971,4.2,20.7,present ,12.82,42.9,
31/07/2020,19:40:13,194.895,47.711,4.2,20,present ,12.75,43.5,
31/07/2020,19:50:13,194.889,47.468,4.2,19.79,present ,12.64,43.2,
31/07/2020,20:00:13,194.885,47.283,4.2,19.5,present ,12.5,43.8,
31/07/2020,20:10:13,194.88,47.101,4.2,19.29,present ,12.4,44.7,
31/07/2020,20:20:13,194.875,46.917,4.2,19,present ,12.33,44.4,
31/07/2020,20:30:13,194.871,46.734,4.2,19,present ,12.27,45.3,
31/07/2020,20:40:12,194.865,46.499,4.19,18.29,present ,12.2,45.3,
31/07/2020,20:50:13,194.859,46.294,4.19,18.29,present ,12.09,45.3,
31/07/2020,21:00:12,194.854,46.1,4.19,17.9,present ,12.05,45.3,
31/07/2020,21:10:13,194.852,46.018,4.19,17.6,present ,11.99,45.6,
31/07/2020,21:20:13,194.849,45.886,4.19,17.5,present ,11.92,46.5,
31/07/2020,21:30:13,194.847,45.824,4.19,17.5,present ,11.85,46.8,
31/07/2020,21:40:13,194.847,45.823,4.19,17.6,present ,11.82,46.5,
31/07/2020,21:50:13,194.844,45.707,4.19,17.4,present ,11.78,46.8,
31/07/2020,22:00:13,194.845,45.71,4.19,17.5,present ,11.75,46.5,
31/07/2020,22:10:13,194.845,45.713,4.19,17.4,present ,11.71,47.1,
31/07/2020,22:20:13,194.844,45.704,4.19,17.4,present ,11.68,47.1,
31/07/2020,22:30:13,194.844,45.672,4.19,17.29,present ,11.64,46.8,
31/07/2020,22:40:13,194.843,45.639,4.19,17.29,present ,11.64,47.1,
31/07/2020,22:50:13,194.842,45.607,4.19,17.2,present ,11.58,47.7,
31/07/2020,23:00:13,194.84,45.522,4.19,17.1,present ,11.57,47.4,
31/07/2020,23:10:12,194.837,45.425,4.19,17.1,present ,11.54,48,
31/07/2020,23:20:12,194.836,45.378,4.19,16.9,present ,11.51,47.7,
31/07/2020,23:30:13,194.836,45.364,4.19,16.9,present ,11.48,48.3,
31/07/2020,23:40:13,194.836,45.371,4.19,16.9,present ,11.44,48.3,
31/07/2020,23:50:13,194.836,45.374,4.19,16.7,present ,11.44,48,
1/8/2020,0:00:13,194.835,45.318,4.19,16.6,present ,11.41,48.6,
1/8/2020,0:10:13,194.833,45.251,4.19,16.7,present ,11.41,48.6,
1/8/2020,0:20:13,194.832,45.217,4.19,16.6,present ,11.37,48.3,
1/8/2020,0:30:13,194.829,45.11,4.19,16.4,present ,11.37,48.3,
1/8/2020,0:40:13,194.828,45.071,4.19,16.4,present ,11.37,48.3,
1/8/2020,0:50:13,194.828,45.059,4.19,16.4,present ,11.33,48.3,
1/8/2020,1:00:13,194.827,45.032,4.19,16.2,present ,11.34,48.9,
1/8/2020,1:10:13,194.828,45.039,4.19,16.4,present ,11.33,48.3,
1/8/2020,1:20:13,194.827,45.024,4.19,16.29,present ,11.3,48.9,
1/8/2020,1:30:12,194.827,45.03,4.19,16.29,present ,11.3,48.9,
1/8/2020,1:40:12,194.828,45.056,4.19,16.29,present ,11.3,48.6,
1/8/2020,1:50:13,194.829,45.101,4.19,16.5,present ,11.3,48.6,
1/8/2020,2:00:12,194.828,45.057,4.19,16.4,present ,11.3,48.9,
1/8/2020,2:10:13,194.828,45.062,4.19,16.5,present ,11.3,48.6,
1/8/2020,2:20:13,194.829,45.088,4.19,16.5,present ,11.3,48.6,
1/8/2020,2:30:13,194.828,45.075,4.19,16.4,present ,11.3,48.6,
1/8/2020,2:40:13,194.829,45.101,4.19,16.5,present ,11.3,48.6,
1/8/2020,2:50:13,194.83,45.15,4.19,16.4,present ,11.3,48.6,
1/8/2020,3:00:13,194.83,45.13,4.19,16.29,present ,11.3,48.6,
1/8/2020,3:10:13,194.829,45.117,4.19,16.4,present ,11.3,48.9,
1/8/2020,3:20:13,194.829,45.084,4.19,16.29,present ,11.3,48.9,
1/8/2020,3:30:13,194.829,45.089,4.19,16.2,present ,11.3,48.6,
1/8/2020,3:40:13,194.829,45.09,4.19,16.2,present ,11.3,48.9,
1/8/2020,3:50:13,194.828,45.077,4.19,16.2,present ,11.3,48.6,
1/8/2020,4:00:13,194.829,45.099,4.19,16.2,present ,11.3,48.9,
1/8/2020,4:10:12,194.83,45.133,4.19,16.1,present ,11.27,48.6,
1/8/2020,4:20:12,194.831,45.157,4.19,16.2,present ,11.27,48.6,
1/8/2020,4:30:12,194.831,45.159,4.19,16.2,present ,11.27,49.2,
1/8/2020,4:40:13,194.83,45.14,4.19,16.2,present ,11.27,49.2,
1/8/2020,4:50:13,194.83,45.151,4.19,16.29,present ,11.27,48.9,
1/8/2020,5:00:12,194.831,45.165,4.19,16.1,present ,11.27,49.2,
1/8/2020,5:10:13,194.831,45.17,4.19,16.1,present ,11.23,49.2,
1/8/2020,5:20:13,194.83,45.14,4.19,16.1,present ,11.27,49.2,
1/8/2020,5:30:13,194.83,45.138,4.19,16.29,present ,11.23,48.9,
1/8/2020,5:40:13,194.83,45.125,4.19,16.2,present ,11.23,48.9,
1/8/2020,5:50:13,194.83,45.146,4.19,16.2,present ,11.23,49.2,
1/8/2020,6:00:13,194.83,45.152,4.19,16.29,present ,11.2,48.9,
1/8/2020,6:10:13,194.831,45.181,4.19,16.29,present ,11.2,48.9,
1/8/2020,6:20:13,194.832,45.227,4.19,16.29,present ,11.23,48.9,
